User name,User id,External system id,Barcode,Active,Type,Patron group,Departments,Proxy for,Last name,First name,Middle name,Preferred first name,Email,Phone,Mobile phone,Date of birth,Addresses,Preferred contact type id,Enrollment date,Expiration date,Created date,Updated date,Tags,Custom fields
username:922,af964ec4-bce6-4ce2-a61b-f540fa34c1fc,externalsystemid:922,922,true,,"UC Stu/Graduate, Quarter",,,Moore,Miriam,J,,fse.hosting@ebsco.org,407-519-5911,,1983-03-22 00:00:00.000Z,1960f29d-acb4-4cd2-944a-6c595a8742c1;United States;1157 Linden Avenue;;Orlando;FL;32801;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:11.022Z,2022-08-09 21:40:11.022Z,,
username:920,c3b4530d-f67c-483d-86bd-27233b33e267,externalsystemid:920,920,true,,"UC Stu/Graduate, Quarter",,,Olson,Charles,T,,fse.hosting@ebsco.org,267-429-2241,,1964-10-09 00:00:00.000Z,3e0397b0-0e6a-4303-a777-ba9a5efa0737;United States;4770 Quincy Street;;Warminster;PA;18974;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.993Z,2022-08-09 21:40:10.993Z,,
username:919,14d96470-754c-47e4-84fb-1998b900d286,externalsystemid:919,919,true,,"UC Stu/Graduate, Quarter",,,Curry,Beverly,D,,fse.hosting@ebsco.org,856-228-4966,,1978-01-06 00:00:00.000Z,165dcb65-0997-40a9-b2f0-6d33bd48f31d;United States;2762 American Drive;;Blackwood;NJ;8012;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.970Z,2022-08-09 21:40:10.970Z,,
username:917,bfe63b98-a146-417e-901e-588cdc17b57e,externalsystemid:917,917,true,,"UC Stu/Graduate, Quarter",,,Wharton,Bobby,K,,fse.hosting@ebsco.org,813-268-1993,,1995-02-20 00:00:00.000Z,518d2b5a-dc02-4370-843c-2afaf34165f0;United States;4236 Bernardo Street;;Tampa;FL;33602;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.861Z,2022-08-09 21:40:10.861Z,,
username:915,cc4d9457-a6e0-40cf-8979-c8409c1da1b3,externalsystemid:915,915,true,,"UC Stu/Graduate, Quarter",,,Grady,Penny,J,,fse.hosting@ebsco.org,620-956-3856,,1954-01-12 00:00:00.000Z,f9b5620b-4606-428c-9c00-ebf60c2b0a2b;United States;888 Preston Street;;Wichita;KS;67202;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.900Z,2022-08-09 21:40:10.900Z,,
username:914,b72d2213-d849-4a67-8dff-5d2bf455c334,externalsystemid:914,914,true,,"UC Stu/Graduate, Quarter",,,Capps,Theresa,H,,fse.hosting@ebsco.org,936-216-6042,,1963-10-18 00:00:00.000Z,ec6a74dd-88c4-4f98-b51d-2a94739a7425;United States;2273 Woodrow Way;;Nacogdoches;TX;75961;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.848Z,2022-08-09 21:40:10.848Z,,
username:913,f57e587f-86aa-4f04-8cf5-8046b32bf1cc,externalsystemid:913,913,true,,"UC Stu/Graduate, Quarter",,,Cummings,Carlos,M,,fse.hosting@ebsco.org,310-719-7377,,1958-02-23 00:00:00.000Z,b1b6bc17-669d-4daf-bb94-052200026872;United States;1096 Jett Lane;;Gardena;CA;90247;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.887Z,2022-08-09 21:40:10.887Z,,
username:912,5b2a3a28-3ce7-4d12-b2eb-591672dddc6a,externalsystemid:912,912,true,,"UC Stu/Graduate, Quarter",,,Weston,Leroy,A,,fse.hosting@ebsco.org,214-772-7358,,1993-09-05 00:00:00.000Z,7b5094d2-5e32-4cbd-9817-50f912fa81dc;United States;3781 Carolyns Circle;;Rockwall;TX;75087;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.835Z,2022-08-09 21:40:10.835Z,,
username:911,8a8ff355-f0ec-46da-949e-887788425696,externalsystemid:911,911,true,,"UC Stu/Graduate, Quarter",,,Capozzi,Kevin,S,,fse.hosting@ebsco.org,816-886-1762,,1976-02-08 00:00:00.000Z,93f79a9a-ff82-4b36-a107-29de2b117b98;United States;87 Big Elm;;Kansas City;MO;64106;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.875Z,2022-08-09 21:40:10.875Z,,
username:910,f021f09b-cbfe-44ff-9065-0225d8900efe,externalsystemid:910,910,true,,"UC Stu/Graduate, Quarter",,,Beatty,Erwin,J,,fse.hosting@ebsco.org,212-665-0727,,1983-06-03 00:00:00.000Z,36f7fed0-c630-4c1d-909f-86468e8efafd;United States;1874 Oakwood Avenue;;New York;NY;10025;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.820Z,2022-08-09 21:40:10.820Z,,
username:91,b28418e6-799c-4cf0-8a57-7a04711262f1,externalsystemid:91,91,true,,"UC Stu/Graduate, Quarter",,,Kahn,David,L,,fse.hosting@ebsco.org,430-998-3763,,1959-01-06 00:00:00.000Z,31deddee-49df-4680-be80-92cc832806f7;United States;4660 Scenicview Drive;;Longview;TX;75601;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:02.050Z,2022-08-09 21:40:02.050Z,,
username:909,b6f30203-fc2a-4ed8-869f-5deb29b31b8a,externalsystemid:909,909,true,,"UC Stu/Graduate, Quarter",,,Collett,Mark,K,,fse.hosting@ebsco.org,276-780-7831,,1999-12-06 00:00:00.000Z,b1fb790d-371d-48f2-bc01-112ce55c5b7f;United States;2618 Payne Street;;Kingsport;VA;37663;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.781Z,2022-08-09 21:40:10.781Z,,
dbranchini,d4a6ccee-5ce7-4f66-b879-27e72a327189,,9.08898E+11,true,,"UC Stu/Graduate, Quarter",,,Branchini,Darcy,,,dad284@cornell.edu,,,,,2,,2025-12-01 00:00:00.000Z,2022-08-09 17:01:04.096Z,2022-08-09 17:01:04.096Z,,
username:908,a52eb843-2c1c-41d8-b9c6-8ab30a2f2c38,externalsystemid:908,908,true,,"UC Stu/Graduate, Quarter",,,Allen,Norma,G,,fse.hosting@ebsco.org,979-691-0102,,1974-02-20 00:00:00.000Z,d5ec9ddc-6b1e-4565-9360-859629d40045;United States;4083 Colonial Drive;;College Station;TX;77840;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.807Z,2022-08-09 21:40:10.807Z,,
username:907,e7245794-3e37-4c9e-adda-827d3f7f5c26,externalsystemid:907,907,true,,"UC Stu/Graduate, Quarter",,,Kauffman,Edna,E,,fse.hosting@ebsco.org,917-604-9387,,1953-04-22 00:00:00.000Z,1aa93663-cc71-4028-b7b6-27dcf4beb589;United States;3668 Duncan Avenue;;New York;NY;10011;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.768Z,2022-08-09 21:40:10.768Z,,
username:904,872f08f5-10da-48fe-8c9f-b8fdb1dea10d,externalsystemid:904,904,true,,"UC Stu/Graduate, Quarter",,,McCurdy,Scott,J,,fse.hosting@ebsco.org,270-710-0425,,1965-04-03 00:00:00.000Z,1ff1c3ba-96b8-4e34-ae48-5010bd45bee7;United States;3072 Coffman Alley;;Louisville;KY;40204;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.794Z,2022-08-09 21:40:10.794Z,,
username:903,946c0334-a3f8-44bf-b4dd-cc940c40a539,externalsystemid:903,903,true,,"UC Stu/Graduate, Quarter",,,Pena,Tena,C,,fse.hosting@ebsco.org,609-224-6927,,1964-09-22 00:00:00.000Z,78e2ab48-3ee2-4554-a232-1c0ccd602b32;United States;4332 Dark Hollow Road;;Pleasantville;NJ;8232;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.755Z,2022-08-09 21:40:10.755Z,,
username:902,a3c3fe13-a498-4e9b-a125-9591eaebe8a1,externalsystemid:902,902,true,,"UC Stu/Graduate, Quarter",,,Miner,Peter,L,,fse.hosting@ebsco.org,763-223-3329,,1954-06-19 00:00:00.000Z,3608e48e-6d3f-4ffa-a84d-61479c38b89c;United States;2605 Willison Street;;Coon Rapids;MN;55448;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.742Z,2022-08-09 21:40:10.742Z,,
,a581bebf-60f9-4903-b5b0-8ed3f62b4eaf,,9016920,true,,"UC Stu/Graduate, Quarter",,,Mantrone,Amy,,,mantrone@uchicago.edu,,,,,002,,2025-12-01 00:00:00.000Z,2020-03-24 12:14:04.746Z,2020-03-24 12:14:04.746Z,,
username:90,61c46f26-f968-4fb3-bc2c-54ddb1d6f3a5,externalsystemid:90,90,true,,"UC Stu/Graduate, Quarter",,,Duncan,Beth,F,,fse.hosting@ebsco.org,949-480-9523,,1983-07-12 00:00:00.000Z,e3ebade8-22c8-4cd4-9eb7-efca52a37958;United States;23 Peck Court;;Los Angeles;CA;90017;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:02.036Z,2022-08-09 21:40:02.036Z,,
username:9,d9519d06-dcad-4702-91d6-26de70e6748c,externalsystemid:9,9,true,,"UC Stu/Graduate, Quarter",,,Lavalley,Joseph,C,,fse.hosting@ebsco.org,740-267-4383,,1979-02-02 00:00:00.000Z,363d43fe-d32d-4f9d-96f9-af7cb2cff915;United States;4216 Lowes Alley;;Worthington;OH;43085;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 17:01:04.563Z,2022-08-09 17:01:04.563Z,,
username:899,61efb104-015d-458f-9c11-3364c55593df,externalsystemid:899,899,true,,"UC Stu/Graduate, Quarter",,,Brown,Calvin,C,,fse.hosting@ebsco.org,863-390-2568,,1964-12-28 00:00:00.000Z,b85edeca-5ef6-4495-b05d-b4a5ed7786ae;United States;4574 Tetrick Road;;Fort Myers;FL;33901;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.701Z,2022-08-09 21:40:10.701Z,,
username:898,b11664bf-f7cf-4435-9b12-32ef95bb63e6,externalsystemid:898,898,true,,"UC Stu/Graduate, Quarter",,,Cline,Jennifer,P,,fse.hosting@ebsco.org,323-758-8301,,1957-07-07 00:00:00.000Z,df63208a-18ec-49ba-8a77-eae8b92f827f;United States;1266 Southside Lane;;Los Angeles;CA;90044;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.687Z,2022-08-09 21:40:10.687Z,,
username:896,cc75019a-b6c6-493c-a8c6-0b3b9ee0b6c7,externalsystemid:896,896,true,,"UC Stu/Graduate, Quarter",,,Soucy,Waldo,B,,fse.hosting@ebsco.org,201-599-1719,,1952-05-22 00:00:00.000Z,e491bd41-f382-488b-ad42-db2e8f6e946d;United States;3507 Goldleaf Lane;;River Edge;NJ;7649;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.727Z,2022-08-09 21:40:10.727Z,,
username:895,a909a033-7659-4ff5-af20-f247f0932a05,externalsystemid:895,895,true,,"UC Stu/Graduate, Quarter",,,Brown,William,S,,fse.hosting@ebsco.org,479-648-7846,,1996-03-15 00:00:00.000Z,79ea5f97-d2f9-4a6c-ae2c-9d2381739145;United States;2072 Midway Road;;Fort Smith;AR;72908;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.673Z,2022-08-09 21:40:10.673Z,,
username:894,b694f131-1f05-480d-8ec8-5197566a43d1,externalsystemid:894,894,true,,"UC Stu/Graduate, Quarter",,,Lafontaine,Wendy,B,,fse.hosting@ebsco.org,406-757-3288,,1990-08-13 00:00:00.000Z,96c04e58-0811-4f9c-b50c-939063e37f1a;United States;3697 Tibbs Avenue;;Decker;MT;59025;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.714Z,2022-08-09 21:40:10.714Z,,
username:893,9e906e07-1d7f-45f4-99ac-e3064bf3519e,externalsystemid:893,893,true,,"UC Stu/Graduate, Quarter",,,Blank,Terry,J,,fse.hosting@ebsco.org,305-990-9459,,1978-09-08 00:00:00.000Z,760df119-0726-4a86-819d-f97d19d14d86;United States;3862 Warner Street;;Miami;FL;33128;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.619Z,2022-08-09 21:40:10.619Z,,
username:892,9fddee90-2d9b-473a-a6f2-6ddd00459e70,externalsystemid:892,892,true,,"UC Stu/Graduate, Quarter",,,Slagle,Jessica,B,,fse.hosting@ebsco.org,703-656-7115,,1981-05-21 00:00:00.000Z,2cb7c3f3-9a6c-4215-8bad-29f7b928e975;United States;165 Ashford Drive;;Arlington;VA;22201;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.660Z,2022-08-09 21:40:10.660Z,,
username:891,eb9c2d50-7f7b-415e-95d7-6174d99129fe,externalsystemid:891,891,true,,"UC Stu/Graduate, Quarter",,,Madison,Olivia,S,,fse.hosting@ebsco.org,508-517-1126,,1964-07-28 00:00:00.000Z,377124a1-b510-46e6-adc7-ed3f21693c96;United States;2559 Ferguson Street;;Burlington;MA;1803;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.606Z,2022-08-09 21:40:10.606Z,,
username:890,8b6a7e86-f563-42a4-8566-45b881732b5f,externalsystemid:890,890,true,,"UC Stu/Graduate, Quarter",,,Romero,Hans,M,,fse.hosting@ebsco.org,360-747-2447,,1996-02-21 00:00:00.000Z,d3553f03-c623-43f2-9546-6b2afd509907;United States;2265 Pinnickinick Street;;Kelso;WA;98626;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.647Z,2022-08-09 21:40:10.647Z,,
username:889,33bbdaef-adcb-42ec-a26c-9e6cd1658de5,externalsystemid:889,889,true,,"UC Stu/Graduate, Quarter",,,Anderson,Lottie,M,,fse.hosting@ebsco.org,317-306-8243,,2000-03-23 00:00:00.000Z,c583b5c1-7240-4af4-ba62-d2a7403a4db4;United States;4357 Crestview Manor;;Indianapolis;IN;46204;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.634Z,2022-08-09 21:40:10.634Z,,
username:888,15b54b14-180f-409e-9abe-fb9195301fd1,externalsystemid:888,888,true,,"UC Stu/Graduate, Quarter",,,Beamon,Steven,B,,fse.hosting@ebsco.org,619-353-9495,,1972-05-09 00:00:00.000Z,5815c368-cc9f-46fa-ab62-fab79611b39a;United States;971 Ashcraft Court;;San Diego;CA;92103;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.591Z,2022-08-09 21:40:10.591Z,,
username:887,50ff7280-f2f8-4138-beed-a27ef943657a,externalsystemid:887,887,true,,"UC Stu/Graduate, Quarter",,,Condie,Jose,M,,fse.hosting@ebsco.org,815-274-5520,,1989-09-19 00:00:00.000Z,137a1982-16a1-4ca7-8472-c02e27aa35ba;United States;3804 Emeral Dreams Drive;;Burr Ridge;IL;61257;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.577Z,2022-08-09 21:40:10.577Z,,
username:886,7e2831b1-a5f7-476a-8fa6-50f074e0f624,externalsystemid:886,886,true,,"UC Stu/Graduate, Quarter",,,Wilhelm,Maureen,K,,fse.hosting@ebsco.org,701-309-8121,,1971-04-07 00:00:00.000Z,424e8873-8af7-4c4c-a504-6e05ee4a51f6;United States;604 Catherine Drive;;Fargo;ND;58102;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.533Z,2022-08-09 21:40:10.533Z,,
username:885,e8f0126a-26b9-4cf7-81a0-e88ff18352b5,externalsystemid:885,885,true,,"UC Stu/Graduate, Quarter",,,Ridgeway,Dena,D,,fse.hosting@ebsco.org,570-828-8011,,1967-11-24 00:00:00.000Z,2748d8fc-5780-47da-850e-643f2d61896c;United States;1633 Simons Hollow Road;;Dingmans Ferry;PA;18328;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.565Z,2022-08-09 21:40:10.565Z,,
username:884,e64c1d23-85ba-45d9-b7b8-eeba2dc417d3,externalsystemid:884,884,true,,"UC Stu/Graduate, Quarter",,,Lucia,Christine,C,,fse.hosting@ebsco.org,706-760-5178,,1968-05-15 00:00:00.000Z,61638f60-6fe3-4387-8b19-f7538c7650da;United States;3906 Radio Park Drive;;Augusta;GA;30901;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.519Z,2022-08-09 21:40:10.519Z,,
username:883,ed40def9-5160-4d72-8815-98215786d551,externalsystemid:883,883,true,,"UC Stu/Graduate, Quarter",,,Silva,Kim,R,,fse.hosting@ebsco.org,630-210-3089,,1982-12-08 00:00:00.000Z,0cf9ba26-ea17-4b3c-aac7-8b9e5bf15bb2;United States;4640 Walkers Ridge Way;;Chicago;IL;60606;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.504Z,2022-08-09 21:40:10.504Z,,
username:881,21a02883-8f42-4270-9874-c1da86b42e81,externalsystemid:881,881,true,,"UC Stu/Graduate, Quarter",,,Bagby,Eunice,B,,fse.hosting@ebsco.org,414-271-1410,,1986-09-07 00:00:00.000Z,c89c36d7-741d-42e3-ba48-502e7ebb5824;United States;510 Johnny Lane;;Milwaukee;WI;53202;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.548Z,2022-08-09 21:40:10.548Z,,
username:880,25364cd7-6884-427c-a7ef-db68759e2289,externalsystemid:880,880,true,,"UC Stu/Graduate, Quarter",,,Vanzant,Sarah,R,,fse.hosting@ebsco.org,430-970-4552,,1999-04-30 00:00:00.000Z,4b9f1d7e-372b-4fb6-b288-1a3d56282da3;United States;2566 Scenicview Drive;;Athens;TX;75751;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.492Z,2022-08-09 21:40:10.492Z,,
username:88,3feb432a-92c0-4452-8898-1d87d973f19b,externalsystemid:88,88,true,,"UC Stu/Graduate, Quarter",,,Spitler,Gregory,K,,fse.hosting@ebsco.org,989-399-7838,,1965-04-10 00:00:00.000Z,bfa80d4e-2c8d-4ece-bea8-4568c0940a1c;United States;1361 Robinson Court;;Saginaw;MI;48607;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:02.007Z,2022-08-09 21:40:02.007Z,,
username:879,824105d5-5df9-4439-9b8e-031d95c99c59,externalsystemid:879,879,true,,"UC Stu/Graduate, Quarter",,,Coplin,Ronald,D,,fse.hosting@ebsco.org,330-501-1979,,1992-10-02 00:00:00.000Z,2d15e06d-e7c7-4306-85ce-6b809d47f7ce;United States;3738 Rainbow Drive;;Youngstown;OH;44512;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.452Z,2022-08-09 21:40:10.452Z,,
username:878,3032d91b-28d2-4130-889d-8a6b12e41dd0,externalsystemid:878,878,true,,"UC Stu/Graduate, Quarter",,,Reed,Bryant,L,,fse.hosting@ebsco.org,626-703-3347,,1992-04-04 00:00:00.000Z,0e3a43b0-64eb-4542-a332-76890ac1d977;United States;2410 Nickel Road;;Irvine;CA;92618;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.479Z,2022-08-09 21:40:10.479Z,,
username:877,7867519d-69cb-475d-8fe8-8a418669e506,externalsystemid:877,877,true,,"UC Stu/Graduate, Quarter",,,Goins,John,T,,fse.hosting@ebsco.org,225-687-0866,,1958-01-31 00:00:00.000Z,985d0ced-e630-4828-9f8b-1733f6801171;United States;271 Eva Pearl Street;;Plaquemine;LA;70764;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.438Z,2022-08-09 21:40:10.438Z,,
username:876,001164c0-5466-4822-86f2-dcd2393a7ef7,externalsystemid:876,876,true,,"UC Stu/Graduate, Quarter",,,Brown,Yong,L,,fse.hosting@ebsco.org,386-466-1209,,1967-05-04 00:00:00.000Z,8f11323d-70af-43dd-8ca6-2aca74b1d57c;United States;1693 Willis Avenue;;Lake City;FL;32025;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.464Z,2022-08-09 21:40:10.464Z,,
username:875,cd45b8c7-910a-4edd-8fe7-9442cda2cb1e,externalsystemid:875,875,true,,"UC Stu/Graduate, Quarter",,,Lin,Roseanne,E,,fse.hosting@ebsco.org,408-778-2509,,1982-04-04 00:00:00.000Z,f21fdc5e-15db-4a72-813a-3eea7a3b697f;United States;2096 Black Oak Hollow Road;;Morgan Hill;CA;95037;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.423Z,2022-08-09 21:40:10.423Z,,
username:872,e4cc4ccf-b37c-4503-bb0d-813a4829757f,externalsystemid:872,872,true,,"UC Stu/Graduate, Quarter",,,Kinney,Mildred,R,,fse.hosting@ebsco.org,804-213-0606,,1976-05-18 00:00:00.000Z,8b745f4c-ea1d-49c6-a680-1072dd8a6888;United States;1952 Coulter Lane;;Richmond;VA;23220;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.368Z,2022-08-09 21:40:10.368Z,,
username:870,29188b8e-eeba-4614-b08b-91320ad76249,externalsystemid:870,870,true,,"UC Stu/Graduate, Quarter",,,Harris,Lisa,C,,fse.hosting@ebsco.org,612-545-1799,,1961-06-13 00:00:00.000Z,75e67589-3185-46dc-9953-61040ebb7b41;United States;3569 Sardis Station;;Minneapolis;MN;55409;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.409Z,2022-08-09 21:40:10.409Z,,
username:868,a4509012-95eb-43a8-8afa-c9e77ad9b917,externalsystemid:868,868,true,,"UC Stu/Graduate, Quarter",,,Barkley,Cassandra,G,,fse.hosting@ebsco.org,803-265-3712,,1989-11-14 00:00:00.000Z,2e6653ec-cf41-4566-a6f9-51d077551f97;United States;2589 Wexford Way;;Augusta;SC;30901;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.356Z,2022-08-09 21:40:10.356Z,,
username:867,708a50e2-e852-454f-b42c-dc52d2778819,externalsystemid:867,867,true,,"UC Stu/Graduate, Quarter",,,Chandler,Rebecca,R,,fse.hosting@ebsco.org,989-893-3535,,1973-12-03 00:00:00.000Z,8ed489a8-057d-4a13-b1d1-41937b66fd2b;United States;4522 Juniper Drive;;Bay City;MI;48708;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.343Z,2022-08-09 21:40:10.343Z,,
username:865,67988c2c-6eb5-41e2-81ce-173a0b217cfc,externalsystemid:865,865,true,,"UC Stu/Graduate, Quarter",,,Owens,David,A,,fse.hosting@ebsco.org,903-676-2944,,1986-05-24 00:00:00.000Z,03cbe24f-12c6-44b2-9d3f-66f70a40a249;United States;4600 Hall Place;;Athens;TX;75751;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.396Z,2022-08-09 21:40:10.396Z,,
username:863,e7ee2bf1-fa0e-4ed4-9882-855e729c181f,externalsystemid:863,863,true,,"UC Stu/Graduate, Quarter",,,Alvarez,Dorothy,C,,fse.hosting@ebsco.org,407-484-1673,,1971-01-29 00:00:00.000Z,e6329b1f-696d-4a78-a44b-0ae6990637d0;United States;844 Ocala Street;;Orlando;FL;32805;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.329Z,2022-08-09 21:40:10.329Z,,
username:861,a5d98f3a-f9d9-4a84-ac5c-f5fd0f249fac,externalsystemid:861,861,true,,"UC Stu/Graduate, Quarter",,,Hedrick,Iris,C,,fse.hosting@ebsco.org,512-458-3233,,1998-12-25 00:00:00.000Z,5320d596-721c-4e67-ad4b-2038ae604c1c;United States;4317 Ashton Lane;;Austin;TX;78756;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.316Z,2022-08-09 21:40:10.316Z,,
username:86,ae875c35-7213-4794-b41b-a09d43351ca8,externalsystemid:86,86,true,,"UC Stu/Graduate, Quarter",,,Usher,Christopher,C,,fse.hosting@ebsco.org,917-485-5657,,1969-12-09 00:00:00.000Z,494062d8-518d-4e19-89b4-2106dae15fa7;United States;1312 Geneva Street;;New York;NY;10016;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:01.993Z,2022-08-09 21:40:01.993Z,,
username:859,dc6be041-f201-4cbd-80c6-a50fce9e2df9,externalsystemid:859,859,true,,"UC Stu/Graduate, Quarter",,,Chavez,Kathleen,L,,fse.hosting@ebsco.org,847-981-5225,,1985-08-25 00:00:00.000Z,f218b2f2-a8b2-4e9d-b835-c564cd18bfe7;United States;1813 Oak Avenue;;Elk Grove Village;IL;60007;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.382Z,2022-08-09 21:40:10.382Z,,
username:857,92bf2643-ff59-4f01-8987-fef125a16399,externalsystemid:857,857,true,,"UC Stu/Graduate, Quarter",,,Gonzalez,Erica,D,,fse.hosting@ebsco.org,404-874-9381,,1992-08-24 00:00:00.000Z,744f492f-8991-4499-8fdd-30e2a8ef8b50;United States;4663 Stroop Hill Road;;Atlanta;GA;30309;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.288Z,2022-08-09 21:40:10.288Z,,
username:854,7cda2c45-7b6c-4be6-8de3-7b6cb0cd19dd,externalsystemid:854,854,true,,"UC Stu/Graduate, Quarter",,,Hill,Alfredo,T,,fse.hosting@ebsco.org,916-260-4775,,1966-10-01 00:00:00.000Z,e461fd60-5b53-4b0f-9bbb-bf8cbf840779;United States;100 Frederick Street;;Sacramento;CA;95814;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.303Z,2022-08-09 21:40:10.303Z,,
username:853,9b3f1bcb-26e0-4fa6-a84c-cb304071413c,externalsystemid:853,853,true,,"UC Stu/Graduate, Quarter",,,Sandoval,Leroy,L,,fse.hosting@ebsco.org,203-630-0793,,1974-03-28 00:00:00.000Z,d883ab90-9062-4266-a408-fe5766aff31f;United States;250 Whitman Court;;Meriden;CT;6450;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.274Z,2022-08-09 21:40:10.274Z,,
username:852,440468df-0547-471d-8267-85588526c325,externalsystemid:852,852,true,,"UC Stu/Graduate, Quarter",,,Vallone,Alvina,M,,fse.hosting@ebsco.org,954-796-0800,,1952-05-28 00:00:00.000Z,00412ea3-2f45-48f9-a043-61685875f3b1;United States;4337 Everette Alley;;Coral Springs;FL;33065;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.041Z,2022-08-09 21:40:10.041Z,,
username:850,bfc02a6f-f264-4254-821f-c16229fa4212,externalsystemid:850,850,true,,"UC Stu/Graduate, Quarter",,,Flores,Joanne,J,,fse.hosting@ebsco.org,907-325-9301,,1971-03-13 00:00:00.000Z,021839f9-f99d-4535-9ffb-a150b0985329;United States;3743 Blackwell Street;;Tatitlek;AK;99677;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:10.261Z,2022-08-09 21:40:10.261Z,,
username:85,a57b99b5-daa7-47f8-8ddd-fcb0014fcde5,externalsystemid:85,85,true,,"UC Stu/Graduate, Quarter",,,Wolford,Maria,S,,fse.hosting@ebsco.org,716-609-1569,,1967-11-14 00:00:00.000Z,8ce1fa79-7e96-44a1-9840-799daa00a0dc;United States;2553 Nuzum Court;;Buffalo;NY;14202;true;Home Address,1,,2025-12-01 00:00:00.000Z,2022-08-09 21:40:01.919Z,2022-08-09 21:40:01.919Z,,
